content,score,app,topics,label,value
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
oke,4,tinder,8,positive,0.7234293818473816
coba,3,tinder,2,positive,0.9625051617622375
oke,4,tinder,8,positive,0.7234293818473816
lumayan bagus,4,tinder,2,positive,0.9972225427627563
mlai,4,tinder,2,negative,0.8761656284332275
gratis,4,tinder,8,positive,0.9972122311592102
coba,4,tinder,2,positive,0.9625051617622375
bagus,3,tinder,2,positive,0.9980973601341248
bagus,3,tinder,2,positive,0.9980973601341248
bagus,3,tinder,2,positive,0.9980973601341248
padat,3,tinder,5,negative,0.9434093236923218
okeee,1,tinder,2,positive,0.7788679003715515
tidak bisa login,1,tinder,7,neutral,0.9500392079353333
b,1,tinder,0,negative,0.5668243169784546
gooooooooooooooooooooooooooooodddddd,1,tinder,2,positive,0.9844299554824829
premi bayar,1,tinder,9,negative,0.9921586513519287
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
baik,5,tinder,0,positive,0.9978936314582825
oke,5,tinder,8,positive,0.7234293818473816
keren,5,tinder,8,positive,0.9992368221282959
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
stabil,5,tinder,4,positive,0.9987437129020691
sip,5,tinder,0,positive,0.6501832604408264
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
sempurna,5,tinder,2,positive,0.9970405697822571
bagus,5,tinder,2,positive,0.9980973601341248
mantul,5,tinder,2,negative,0.8060368895530701
lucu,5,tinder,0,positive,0.9988732933998108
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
kern,5,tinder,2,negative,0.5821258425712585
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
mahal,5,tinder,0,negative,0.9983465671539307
oke,5,tinder,8,positive,0.7234293818473816
sempurna,5,tinder,2,positive,0.9970405697822571
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
kaki,5,tinder,2,positive,0.5296662449836731
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
ya ampun,5,tinder,4,negative,0.9981983304023743
padat,5,tinder,5,negative,0.9434093236923218
diri,5,tinder,0,positive,0.4900306761264801
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
terima kasih,5,tinder,4,positive,0.9971784353256226
oke,5,tinder,8,positive,0.7234293818473816
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
keren joss,5,tinder,8,positive,0.9986740350723267
good aplikasi,5,tinder,0,positive,0.9942001104354858
taruh,5,tinder,2,positive,0.9960193037986755
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
aplikasi keren,5,tinder,8,positive,0.9991968274116516
bermanpaat,5,tinder,2,positive,0.9992220401763916
suka,5,tinder,4,positive,0.9984285235404968
ok aplikasi,5,tinder,1,negative,0.9754664897918701
atas baik,5,tinder,0,positive,0.9978575110435486
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
terima kasih tindet,5,tinder,4,positive,0.9876583218574524
akun blokir tinder,1,tinder,7,neutral,0.9916203022003174
aplikasi buruk milik,1,tinder,6,negative,0.9993575215339661
akun dibanned alas,1,tinder,7,negative,0.9975256323814392
dingin,4,tinder,7,negative,0.6268574595451355
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
lumayan,4,tinder,6,positive,0.9958784580230713
padat,4,tinder,5,negative,0.9434093236923218
ged,4,tinder,2,negative,0.997831404209137
padat,4,tinder,5,negative,0.9434093236923218
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
suka,3,tinder,4,positive,0.9984285235404968
coba,3,tinder,2,positive,0.9625051617622375
bayar mahal,3,tinder,0,negative,0.9971357583999634
lumayan bagus,3,tinder,2,positive,0.9972225427627563
bagus sih,4,tinder,2,positive,0.9868975877761841
lumayan,3,tinder,6,positive,0.9958784580230713
lumayan,3,tinder,6,positive,0.9958784580230713
aplikasi,1,tinder,6,positive,0.998157799243927
suka,1,tinder,4,positive,0.9984285235404968
bayar,1,tinder,0,positive,0.6737655401229858
aplikasi sampah,1,tinder,6,negative,0.998591959476471
coba,2,tinder,2,positive,0.9625051617622375
lumayan,2,tinder,6,positive,0.9958784580230713
oke,2,tinder,8,positive,0.7234293818473816
salah,1,tinder,7,negative,0.9973184466362
lot,1,tinder,5,positive,0.9679679870605469
tolol,1,tinder,7,negative,0.9990799427032471
cocok,1,tinder,5,positive,0.9796722531318665
pergi,1,tinder,2,negative,0.9896535277366638
bagus,1,tinder,2,positive,0.9980973601341248
padat,1,tinder,5,negative,0.9434093236923218
keras,1,tinder,0,negative,0.8307121992111206
mm,2,tinder,2,positive,0.656950831413269
lumayan,2,tinder,6,positive,0.9958784580230713
lumayan,2,tinder,6,positive,0.9958784580230713
hai,5,tinder,4,negative,0.9781506061553955
tarik,5,tinder,2,positive,0.9992191791534424
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
mantullll,5,tinder,2,negative,0.9983452558517456
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
putar,5,tinder,2,negative,0.9556393623352051
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
hehehe,5,tinder,5,positive,0.9979466795921326
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
mantab,5,tinder,9,positive,0.9985004663467407
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
mntap,5,tinder,6,negative,0.8630093336105347
suka,5,tinder,4,positive,0.9984285235404968
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
terima kasih tuhan,5,tinder,4,positive,0.9989307522773743
mantap,5,tinder,5,positive,0.9991832375526428
mantul,5,tinder,2,negative,0.8060368895530701
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
ya,5,tinder,0,neutral,0.8648731708526611
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
gas,5,tinder,2,positive,0.8941889405250549
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
hadeh,1,tinder,2,negative,0.9984943866729736
keren banget,5,tinder,8,positive,0.9990847110748291
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
apknya bagus,5,tinder,2,positive,0.9983953833580017
senang senang,5,tinder,1,positive,0.9991162419319153
apknya bagus,5,tinder,2,positive,0.9983953833580017
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
tidak laku buruk akun dibanned tidak adil - buat kecewa hapus guna tidak robot kali login bukti tidak robot aplikasi tidak buruk tinder iring jalan tidak lebih buruk lagilalu nyaman beli tinder golddan buruk akun diblokiroh tuhan tolong,2,tinder,7,negative,0.9988322854042053
bagus lambat area lokasi,4,tinder,1,negative,0.6867974996566772
aplikasi,1,tinder,6,positive,0.998157799243927
aplikasi bagus temu,5,tinder,2,positive,0.9984098672866821
bagus,4,tinder,2,positive,0.9980973601341248
cekal -,1,tinder,7,negative,0.9956774115562439
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
sehat,4,tinder,6,positive,0.9993451237678528
oke,4,tinder,8,positive,0.7234293818473816
padat,4,tinder,5,negative,0.9434093236923218
bagus,4,tinder,2,positive,0.9980973601341248
padat,4,tinder,5,negative,0.9434093236923218
sial,4,tinder,9,negative,0.7109898328781128
batas,4,tinder,9,positive,0.9966915845870972
keren,4,tinder,8,positive,0.9992368221282959
bagus,4,tinder,2,positive,0.9980973601341248
sempurna,4,tinder,2,positive,0.9970405697822571
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
dewa,4,tinder,2,positive,0.9777272939682007
jooooossssss gandoosssssss,4,tinder,2,positive,0.9983318448066711
ok bagus,4,tinder,2,negative,0.9303063750267029
bayar,3,tinder,0,positive,0.6737655401229858
oke,3,tinder,8,positive,0.7234293818473816
rusa,3,tinder,9,positive,0.9900972843170166
oke,3,tinder,8,positive,0.7234293818473816
oke,3,tinder,8,positive,0.7234293818473816
bagus,3,tinder,2,positive,0.9980973601341248
bagus,3,tinder,2,positive,0.9980973601341248
kerja keras,1,tinder,1,positive,0.9985020160675049
mentok logo,1,tinder,9,negative,0.8690505623817444
susah obrol,1,tinder,0,negative,0.9984424710273743
aplikasi rusak,1,tinder,6,negative,0.9993508458137512
logo macet,1,tinder,9,negative,0.9927756786346436
masalah mulu,2,tinder,7,negative,0.9993407130241394
mantul,1,tinder,2,negative,0.8060368895530701
temu,1,tinder,5,positive,0.9917446970939636
bot,1,tinder,6,negative,0.9974477291107178
buruk,1,tinder,1,negative,0.9975154399871826
oke,1,tinder,8,positive,0.7234293818473816
oke,1,tinder,8,positive,0.7234293818473816
tanda,2,tinder,3,negative,0.5451939105987549
bagus,5,tinder,2,positive,0.9980973601341248
yen,5,tinder,2,negative,0.9553273320198059
coba,5,tinder,2,positive,0.9625051617622375
padat,5,tinder,5,negative,0.9434093236923218
batas,5,tinder,9,positive,0.9966915845870972
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
baik,5,tinder,0,positive,0.9978936314582825
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
baik,5,tinder,0,positive,0.9978936314582825
wow,5,tinder,0,positive,0.9990485310554504
sahabat,5,tinder,1,positive,0.995314359664917
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
wow,5,tinder,0,positive,0.9990485310554504
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
mqntab,5,tinder,2,positive,0.9955884218215942
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
derek,5,tinder,6,negative,0.776606023311615
suka,5,tinder,4,positive,0.9984285235404968
keren,5,tinder,8,positive,0.9992368221282959
keren,5,tinder,8,positive,0.9992368221282959
padat,5,tinder,5,negative,0.9434093236923218
manataqaqp,5,tinder,2,positive,0.984531044960022
mntap,5,tinder,6,negative,0.8630093336105347
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
terimakasih,5,tinder,5,positive,0.9948596954345703
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
good aplikasi,5,tinder,0,positive,0.9942001104354858
bagus,5,tinder,2,positive,0.9980973601341248
ok mantap,5,tinder,5,positive,0.9432018399238586
proses uji,5,tinder,2,neutral,0.9951930046081543
oke,5,tinder,8,positive,0.7234293818473816
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
aplikasi,5,tinder,6,positive,0.998157799243927
bagus banget,5,tinder,2,positive,0.998884379863739
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
good aplikasi,5,tinder,0,positive,0.9942001104354858
bitang,5,tinder,2,negative,0.99089515209198
sumbu bagus,5,tinder,2,positive,0.9985503554344177
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
cari atensi ketimbang cari pasang flexing jalur cari jodoh,3,tinder,5,negative,0.9872995018959045
salah unduh baru tidak dapat menginstal coba,1,tinder,7,negative,0.9544865489006042
terima kasih bantu dukung orang dunia,5,tinder,4,positive,0.9989224672317505
gakjelas apk nya,1,tinder,7,negative,0.9991453886032104
padat,4,tinder,5,negative,0.9434093236923218
bagus,4,tinder,2,positive,0.9980973601341248
keren,4,tinder,8,positive,0.9992368221282959
keren,4,tinder,8,positive,0.9992368221282959
lumayan,4,tinder,6,positive,0.9958784580230713
lumayan bagus,3,tinder,2,positive,0.9972225427627563
padat,3,tinder,5,negative,0.9434093236923218
tarik,3,tinder,2,positive,0.9992191791534424
aplikasi rusak,1,tinder,6,negative,0.9993508458137512
bagus,1,tinder,2,positive,0.9980973601341248
b ajaj,2,tinder,5,neutral,0.4521150588989258
tidak dapat,2,tinder,0,negative,0.9984520673751831
selamat tinder,5,tinder,2,neutral,0.7852478623390198
lumayan,1,tinder,6,positive,0.9958784580230713
tanda,1,tinder,3,negative,0.5451939105987549
lumayan,5,tinder,6,positive,0.9958784580230713
oke,5,tinder,8,positive,0.7234293818473816
keren,5,tinder,8,positive,0.9992368221282959
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
mantap,5,tinder,5,positive,0.9991832375526428
oke,5,tinder,8,positive,0.7234293818473816
mntap,5,tinder,6,negative,0.8630093336105347
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
mantan,5,tinder,0,positive,0.9935619831085205
batas,5,tinder,9,positive,0.9966915845870972
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
kerja bagus,5,tinder,2,positive,0.9916022419929504
baik,5,tinder,0,positive,0.9978936314582825
padat,5,tinder,5,negative,0.9434093236923218
gudu,5,tinder,2,negative,0.8542172312736511
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
batas,5,tinder,9,positive,0.9966915845870972
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke oke,5,tinder,8,neutral,0.9731830358505249
muanteeeppp,5,tinder,2,positive,0.9938647150993347
suka,5,tinder,4,positive,0.9984285235404968
bagus,5,tinder,2,positive,0.9980973601341248
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
gas ngenn,5,tinder,2,negative,0.9971306920051575
bagus,5,tinder,2,positive,0.9980973601341248
mantap jiwa,5,tinder,5,positive,0.9992812275886536
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
tidak dapat unggah foto profil ikut langkah atas aktif izin media file baru versi baru tidak ada ubah,2,tinder,8,neutral,0.9987975358963013
coba coba tidak dapat kode verifikasi akun kode verifikasi,1,tinder,7,neutral,0.9980680346488953
aplikasi ampassss tidak tau salah cekal cekal hpku cekal kaya masuk ulang kali cekal payaaaahhh,1,tinder,7,negative,0.9974718689918518
jelek aplikasi langgan buka,1,tinder,9,negative,0.9991337656974792
andai tinder free,3,tinder,0,neutral,0.8510245084762573
uu tidak ki b tidak pp cc,5,tinder,4,neutral,0.8806660175323486
tidak peduli bayar,1,tinder,5,negative,0.9935770630836487
aplikasi bangsaddd,1,tinder,6,neutral,0.9973452687263489
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
padat,4,tinder,5,negative,0.9434093236923218
mantul,4,tinder,2,negative,0.8060368895530701
mantap,4,tinder,5,positive,0.9991832375526428
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
batas,4,tinder,9,positive,0.9966915845870972
bagus,4,tinder,2,positive,0.9980973601341248
lumayan,4,tinder,6,positive,0.9958784580230713
