content,dominant_topic,label,score,at,app,topic_percentage,value
aplikasi tidak bisa buka no recommended dah,1,negative,1,2022-06-13 13:43:16,bumble,0.836,0.797
detail suka,1,positive,5,2022-06-13 23:04:39,bumble,0.4,0.977
aplikasi bagus kencan cari teman,0,positive,5,2022-06-08 22:20:37,bumble,0.659,0.999
bagus,0,positive,3,2022-06-13 23:59:08,bumble,0.6,0.998
bagus,0,positive,5,2022-06-10 15:21:46,bumble,0.6,0.998
buah,3,positive,5,2022-06-10 19:28:43,bumble,0.6,0.997
ngenes,3,positive,5,2022-06-12 13:51:36,bumble,0.6,0.955
aplikasi bagus cari teman blokir tidak umur bukti coba hubung bantu tidak dapat tolong teman,2,positive,1,2022-06-02 10:57:59,bumble,0.44,0.987
keren mantap,1,positive,5,2022-06-01 20:23:28,bumble,0.403,0.999
lot parahhhh,2,negative,1,2022-05-25 20:43:52,bumble,0.728,0.998
bagus,0,positive,5,2022-06-08 20:34:28,bumble,0.6,0.998
hai,0,negative,5,2022-06-02 21:20:16,bumble,0.598,0.978
oke,4,positive,5,2022-06-04 15:56:36,bumble,0.6,0.723
mntap,3,negative,5,2022-05-31 15:36:34,bumble,0.6,0.863
pedas euy,3,positive,5,2022-06-02 03:13:04,bumble,0.733,0.997
tidak rasa nyaman platform,0,negative,1,2022-06-24 15:04:08,bumble,0.497,0.999
ketuk,3,positive,4,2022-05-25 17:29:59,bumble,0.6,0.64
oke makan enak,2,positive,5,2022-05-24 16:11:12,bumble,0.319,0.997
tidak buruk,4,positive,4,2022-05-20 17:48:20,bumble,0.733,0.998
wo,3,negative,5,2022-05-26 22:59:04,bumble,0.6,0.988
seru sih,0,negative,5,2022-05-22 22:45:08,bumble,0.597,0.997
oke,4,positive,4,2022-05-19 22:37:29,bumble,0.6,0.723
seru,0,negative,4,2022-05-16 21:38:01,bumble,0.597,0.97
bagus,0,positive,5,2022-05-18 07:04:29,bumble,0.6,0.998
bagus,0,positive,5,2022-05-19 22:23:00,bumble,0.6,0.998
bagus,0,positive,5,2022-05-21 18:23:58,bumble,0.6,0.998
bagus,0,positive,5,2022-05-19 19:13:17,bumble,0.6,0.998
bagus,0,positive,5,2022-05-30 11:22:28,bumble,0.6,0.998
ya ampun,2,negative,5,2022-06-30 23:43:03,bumble,0.6,0.998
wow,1,positive,5,2022-05-13 07:53:04,bumble,0.6,0.999
pakai pony,3,positive,5,2022-05-20 18:47:04,bumble,0.731,0.967
bagus,0,positive,5,2022-05-11 06:38:22,bumble,0.6,0.998
batas,1,positive,5,2022-05-15 12:26:15,bumble,0.599,0.997
batas,1,positive,5,2022-05-14 09:00:01,bumble,0.599,0.997
seru,0,negative,5,2022-06-18 21:01:55,bumble,0.597,0.97
bagus,0,positive,5,2022-05-10 07:37:20,bumble,0.6,0.998
keren,2,positive,5,2022-05-10 20:37:45,bumble,0.6,0.999
bagus,0,positive,5,2022-05-07 12:26:36,bumble,0.6,0.998
bagus,0,positive,4,2022-05-04 20:56:55,bumble,0.6,0.998
ya ampun,2,negative,5,2022-04-30 09:31:17,bumble,0.6,0.998
bagus,0,positive,5,2022-04-30 19:17:15,bumble,0.6,0.998
gokillll,3,negative,5,2022-05-04 22:32:41,bumble,0.6,0.996
bagus,0,positive,5,2022-05-01 09:16:02,bumble,0.6,0.998
praktis,3,positive,5,2022-05-01 02:42:19,bumble,0.6,0.997
oke,4,positive,5,2022-05-01 11:30:51,bumble,0.6,0.723
aplikasi bagus,0,positive,5,2022-04-30 22:16:57,bumble,0.733,0.977
bagus,0,positive,5,2022-04-23 15:08:16,bumble,0.6,0.998
mari aplikasi senang tunggu maju,2,positive,4,2022-04-29 19:11:00,bumble,0.652,0.998
sat set sat set ditinggalin,3,neutral,5,2022-04-28 17:57:18,bumble,0.839,0.999
aplikasi,0,positive,5,2022-05-17 18:36:47,bumble,0.599,0.998
tidak baik,0,negative,1,2022-04-28 17:12:15,bumble,0.6,0.999
tidak gratis,3,negative,1,2022-04-20 00:54:09,bumble,0.599,0.999
bagus,0,positive,5,2022-04-24 18:58:21,bumble,0.6,0.998
bagus,0,positive,5,2022-04-27 12:04:49,bumble,0.6,0.998
bagus,0,positive,5,2022-05-17 20:27:08,bumble,0.6,0.998
oke,4,positive,5,2022-04-15 10:40:05,bumble,0.6,0.723
bagus,0,positive,5,2022-04-13 21:12:17,bumble,0.6,0.998
bagus,0,positive,5,2022-04-29 05:17:14,bumble,0.6,0.998
bagus,0,positive,5,2022-04-20 16:41:25,bumble,0.6,0.998
batas,1,positive,5,2022-04-29 08:52:25,bumble,0.599,0.997
oke,4,positive,5,2022-04-29 07:45:50,bumble,0.6,0.723
bagus sih,0,positive,5,2022-05-24 17:26:05,bumble,0.731,0.987
aplikasi bagus,0,positive,5,2022-04-21 06:32:46,bumble,0.733,0.977
kesalahanr,3,negative,1,2022-04-12 15:28:52,bumble,0.6,0.999
oke,4,positive,5,2022-04-23 19:37:50,bumble,0.6,0.723
aplikasi bagus,0,positive,5,2022-04-13 11:27:12,bumble,0.733,0.977
error tidak bisa upload photo,2,negative,1,2022-04-07 11:06:59,bumble,0.799,0.998
aplikasi bagus kembang,0,positive,5,2022-04-06 19:31:45,bumble,0.531,0.998
coba,0,positive,3,2022-04-06 00:06:48,bumble,0.6,0.963
bagus,0,positive,5,2022-04-10 21:26:11,bumble,0.6,0.998
oke,4,positive,5,2022-04-06 17:20:04,bumble,0.6,0.723
oke,4,positive,5,2022-04-11 14:09:31,bumble,0.6,0.723
bagus,0,positive,5,2022-04-15 22:15:16,bumble,0.6,0.998
keren,2,positive,5,2022-04-06 12:14:00,bumble,0.6,0.999
bagus,0,positive,4,2022-03-29 19:11:23,bumble,0.6,0.998
komentar hapus umur dibanned tidak bisa idku pada,1,negative,1,2022-03-26 21:14:44,bumble,0.84,0.994
lari,3,negative,4,2022-04-01 19:23:34,bumble,0.6,0.977
ciak,3,negative,3,2022-04-03 12:37:06,bumble,0.6,0.992
salah,2,negative,1,2022-03-24 00:50:33,bumble,0.599,0.997
bagus,0,positive,5,2022-04-06 20:11:22,bumble,0.6,0.998
bagus,0,positive,5,2022-04-14 04:07:15,bumble,0.6,0.998
candu,3,positive,5,2022-03-30 21:50:22,bumble,0.6,0.997
bagus,0,positive,5,2022-03-28 21:07:03,bumble,0.6,0.998
bagus,0,positive,5,2022-03-31 14:05:04,bumble,0.6,0.998
aplikasi bagus,0,positive,5,2022-03-31 18:01:58,bumble,0.733,0.977
aplikasi bagus,0,positive,4,2022-03-16 18:59:56,bumble,0.733,0.977
bagus,0,positive,4,2022-03-24 10:51:20,bumble,0.6,0.998
error mulu,2,negative,1,2022-03-16 10:21:00,bumble,0.597,0.999
eror,1,negative,1,2022-03-22 22:25:22,bumble,0.598,0.997
busukkk,3,positive,1,2022-05-05 13:28:36,bumble,0.6,0.997
bagus,0,positive,5,2022-03-23 20:39:02,bumble,0.6,0.998
oke,4,positive,5,2022-03-24 04:02:52,bumble,0.6,0.723
bagus,0,positive,5,2022-03-21 08:43:43,bumble,0.6,0.998
oke,4,positive,5,2022-03-20 01:14:14,bumble,0.6,0.723
bagus,0,positive,5,2022-03-24 07:40:43,bumble,0.6,0.998
dingin,3,negative,5,2022-03-24 08:35:33,bumble,0.6,0.627
suka aplikasi,0,positive,5,2022-03-23 00:04:41,bumble,0.733,0.997
app sampah hamdeh,1,negative,1,2022-03-13 17:10:19,bumble,0.799,0.999
aplikasi senang,2,positive,4,2022-03-16 20:05:08,bumble,0.47,0.999
coba,0,positive,3,2022-03-18 13:22:36,bumble,0.6,0.963
bagus,0,positive,5,2022-03-16 14:10:46,bumble,0.6,0.998
ya ampun,2,negative,5,2022-03-09 22:40:48,bumble,0.6,0.998
baik,0,positive,5,2022-03-13 21:08:10,bumble,0.6,0.998
promosi sensasional,3,positive,5,2022-03-18 15:26:47,bumble,0.733,0.999
mntap,3,negative,5,2022-05-09 19:41:26,bumble,0.6,0.863
bagus,0,positive,5,2022-03-14 23:31:06,bumble,0.6,0.998
bagus,0,positive,5,2022-03-19 11:36:06,bumble,0.6,0.998
okedeh,3,negative,5,2022-04-06 08:36:36,bumble,0.6,0.999
bagus,0,positive,5,2022-03-15 12:12:00,bumble,0.6,0.998
aplikasi bagus,0,positive,5,2022-03-11 18:16:13,bumble,0.733,0.977
nenek,3,neutral,3,2022-03-08 21:39:59,bumble,0.6,0.808
bagus,0,positive,5,2022-03-07 02:44:18,bumble,0.6,0.998
ekspansif,3,positive,5,2022-03-23 00:01:14,bumble,0.6,0.942
akun block mulu malesss,2,negative,1,2022-03-05 08:41:03,bumble,0.839,0.999
oke,4,positive,4,2022-03-05 01:22:04,bumble,0.6,0.723
oke,4,positive,5,2022-02-26 13:02:29,bumble,0.6,0.723
keren,2,positive,5,2022-03-23 18:42:07,bumble,0.6,0.999
bagus,0,positive,5,2022-02-27 09:36:49,bumble,0.6,0.998
oke,4,positive,4,2022-02-23 09:06:59,bumble,0.6,0.723
dingin,3,negative,5,2022-03-07 17:01:44,bumble,0.6,0.627
oke,4,positive,5,2022-02-20 16:05:37,bumble,0.6,0.723
bagus,0,positive,5,2022-02-21 15:54:22,bumble,0.6,0.998
sulit buka koneksi - buka aplikasi aplikasi muat muat aaaargh koneksi ya ampun maaf koneksi buruk tidak terlalu buruk suuzon,0,negative,4,2022-02-13 00:05:00,bumble,0.813,0.999
lumayan aplikasi,1,positive,5,2022-02-16 20:51:43,bumble,0.487,0.998
batas,1,positive,5,2022-02-15 17:17:25,bumble,0.599,0.997
asik,0,positive,5,2022-03-21 14:41:01,bumble,0.596,0.999
bagus,0,positive,5,2022-02-19 19:35:32,bumble,0.6,0.998
-indak tidak bisa panjang subcript beli highlight,3,negative,3,2022-02-04 17:53:40,bumble,0.733,0.684
lumayan,1,positive,4,2022-02-04 18:28:19,bumble,0.6,0.996
bagus,0,positive,5,2022-02-04 05:54:56,bumble,0.6,0.998
tidak bisa masuk akun,3,neutral,5,2022-01-26 22:29:15,bumble,0.552,0.625
coba,0,positive,4,2022-01-30 20:12:25,bumble,0.6,0.963
kerja bagus,0,positive,4,2022-02-05 10:18:42,bumble,0.732,0.992
baru,2,positive,1,2022-02-08 00:08:32,bumble,0.598,0.971
ribet,2,negative,1,2022-01-28 18:23:18,bumble,0.6,0.999
ntaps,3,negative,5,2022-02-11 17:16:04,bumble,0.6,0.617
aplikasi bagus tunjang gesek tidak benar kemarin jam jam tidak bisa wow tolong baik bugnya,1,positive,3,2022-01-25 06:38:20,bumble,0.397,0.955
muat duda,0,neutral,1,2022-01-22 07:10:39,bumble,0.733,0.993
bagus,0,positive,4,2022-01-20 10:26:14,bumble,0.6,0.998
yaadeh,3,negative,3,2022-01-26 21:24:57,bumble,0.6,0.993
bagus,0,positive,5,2022-01-27 18:39:06,bumble,0.6,0.998
bagus,0,positive,5,2022-01-23 03:30:14,bumble,0.6,0.998
keren,2,positive,5,2022-01-20 23:48:29,bumble,0.6,0.999
bagus,0,positive,5,2022-01-30 20:59:33,bumble,0.6,0.998
keren,2,positive,5,2022-01-25 22:26:11,bumble,0.6,0.999
ketemu,1,negative,5,2022-04-14 17:27:53,bumble,0.6,0.993
gagal mulu pas upload foto profil,2,negative,2,2022-01-18 13:09:20,bumble,0.866,0.999
queenstarvandel cari googlefacebookinstagramblogspotyoutub kunjung,4,neutral,5,2022-01-12 20:52:18,bumble,0.635,0.847
bagus harga akun premium mahal,1,negative,5,2022-01-15 19:50:50,bumble,0.624,0.998
mudah cari pasang,2,positive,5,2022-01-19 13:40:07,bumble,0.797,0.619
eror ya,1,negative,1,2022-01-17 21:06:04,bumble,0.598,0.999
apk baik evwr,0,positive,5,2022-01-15 16:39:13,bumble,0.796,0.99
penasaran,0,negative,1,2022-01-16 02:38:05,bumble,0.599,0.997
bagus,0,positive,5,2022-01-18 12:27:08,bumble,0.6,0.998
bagus,0,positive,5,2022-01-19 14:19:20,bumble,0.6,0.998
batas,1,positive,5,2022-01-13 21:35:40,bumble,0.599,0.997
bagus,0,positive,5,2022-01-16 20:49:15,bumble,0.6,0.998
oke,4,positive,5,2022-01-17 14:26:03,bumble,0.6,0.723
ulas minta laku,4,negative,5,2022-01-03 22:58:04,bumble,0.552,0.999
bagus fungsi,0,positive,4,2022-01-04 21:13:44,bumble,0.728,0.998
unistal guys loading parah,1,negative,1,2021-12-23 18:54:44,bumble,0.629,0.999
coba buka aplikasi vpn fungsi,0,neutral,5,2021-12-26 00:01:14,bumble,0.457,0.999
bagus,0,positive,4,2022-01-06 01:13:15,bumble,0.6,0.998
emm,3,negative,4,2022-01-06 21:01:48,bumble,0.6,0.997
oke,4,positive,4,2022-01-08 21:14:26,bumble,0.6,0.723
coba,0,positive,4,2021-12-28 13:33:18,bumble,0.6,0.963
oke,4,positive,4,2022-01-06 18:16:14,bumble,0.6,0.723
bagus sih,0,positive,4,2021-12-30 14:19:17,bumble,0.731,0.987
oke,4,positive,3,2022-01-07 14:11:46,bumble,0.6,0.723
bagus,0,positive,5,2022-01-13 11:12:41,bumble,0.6,0.998
terima kasih,1,positive,5,2021-12-28 22:49:26,bumble,0.733,0.997
tarik,2,positive,5,2022-01-04 13:52:48,bumble,0.6,0.999
ya ampun,2,negative,5,2022-01-07 03:24:20,bumble,0.6,0.998
dingin,3,negative,5,2022-01-02 11:50:07,bumble,0.6,0.627
oke,4,positive,5,2022-01-07 20:18:59,bumble,0.6,0.723
oke,4,positive,5,2022-01-21 04:18:30,bumble,0.6,0.723
bagus,0,positive,5,2022-01-02 23:43:28,bumble,0.6,0.998
bagus,0,positive,5,2022-01-05 20:14:41,bumble,0.6,0.998
bagus,0,positive,5,2022-01-05 10:04:15,bumble,0.6,0.998
coba,0,positive,5,2022-01-09 15:41:45,bumble,0.6,0.963
bagus,0,positive,5,2022-01-26 19:13:20,bumble,0.6,0.998
bagus,0,positive,5,2022-01-12 22:04:10,bumble,0.6,0.998
bagus,0,positive,5,2022-01-07 14:29:30,bumble,0.6,0.998
coba,0,positive,5,2021-12-22 06:50:50,bumble,0.6,0.963
good aplikasi,3,positive,5,2022-01-04 00:11:09,bumble,0.404,0.994
keren,2,positive,5,2021-12-22 08:23:06,bumble,0.6,0.999
muat macet tidak dapat buka obrol dll,0,negative,1,2021-12-19 11:13:16,bumble,0.796,0.996
bagus,0,positive,5,2021-12-17 01:06:29,bumble,0.6,0.998
bagus,0,positive,5,2021-12-21 09:38:49,bumble,0.6,0.998
keren,2,positive,5,2021-12-19 20:11:36,bumble,0.6,0.999
oke,4,positive,5,2021-12-17 23:14:18,bumble,0.6,0.723
bagus,0,positive,4,2021-12-14 23:30:01,bumble,0.6,0.998
maya,3,positive,3,2022-02-13 19:53:28,bumble,0.6,0.998
dingin,3,negative,4,2021-12-14 18:42:16,bumble,0.6,0.627
ketuk,3,positive,5,2021-12-13 23:39:11,bumble,0.6,0.64
ketuk,3,positive,5,2021-12-15 10:33:13,bumble,0.6,0.64
batas,1,positive,5,2021-12-16 21:40:18,bumble,0.599,0.997
oke,4,positive,5,2021-12-14 07:56:47,bumble,0.6,0.723
ntaps,3,negative,5,2022-01-04 02:06:13,bumble,0.6,0.617
bagus,0,positive,5,2021-12-14 18:22:13,bumble,0.6,0.998
oke,4,positive,5,2021-12-15 23:43:15,bumble,0.6,0.723
tampil pop up foto tambah jelek,2,negative,1,2021-12-04 16:55:21,bumble,0.749,0.999
sok far lumayan,1,positive,5,2021-12-05 23:34:22,bumble,0.8,0.993
jahat tidak premium,1,negative,5,2021-12-07 21:00:28,bumble,0.596,0.978
bagus,0,positive,5,2022-03-25 22:10:00,bumble,0.6,0.998
oke,4,positive,5,2021-12-09 09:28:31,bumble,0.6,0.723
amin,3,positive,5,2021-12-04 19:39:13,bumble,0.599,0.995
tidak bisa masuk akun jebak layar muat teman buka bumble buka,1,neutral,1,2021-11-30 21:52:54,bumble,0.434,0.998
bug,0,positive,1,2021-12-01 10:30:02,bumble,0.593,0.915
ext,3,negative,5,2021-12-05 19:08:57,bumble,0.6,0.968
baik,0,positive,5,2021-12-03 22:03:47,bumble,0.6,0.998
aplikasi bagus kurang tidak dapat suka harga bayar mahal,1,negative,4,2021-11-21 07:40:14,bumble,0.487,0.999
batas,1,positive,3,2021-11-19 07:52:34,bumble,0.599,0.997
aplikasi bodoh,0,negative,1,2021-11-28 17:53:38,bumble,0.4,0.999
apk bagus,0,positive,5,2021-11-28 01:11:00,bumble,0.527,0.999
bagus,0,positive,4,2021-11-13 12:11:07,bumble,0.6,0.998
jiwa,3,positive,4,2021-11-13 09:06:39,bumble,0.6,0.83
bagus,0,positive,3,2021-11-18 13:24:54,bumble,0.6,0.998
lot,4,positive,2,2021-11-14 06:25:54,bumble,0.596,0.968
bagus,0,positive,5,2021-11-17 10:13:05,bumble,0.6,0.998
ha ha,3,positive,5,2021-11-10 17:57:36,bumble,0.733,0.899
bagus,0,positive,5,2021-12-05 07:05:25,bumble,0.6,0.998
lumayan,1,positive,5,2021-11-11 23:53:38,bumble,0.6,0.996
samp,3,negative,1,2021-10-29 23:30:29,bumble,0.6,0.997
bagus,0,positive,5,2021-11-03 09:27:33,bumble,0.6,0.998
bagus,0,positive,5,2021-11-01 17:58:01,bumble,0.6,0.998
batas,1,positive,5,2021-10-29 15:58:33,bumble,0.599,0.997
bagus,0,positive,3,2021-10-29 02:54:52,bumble,0.6,0.998
bagus,0,positive,5,2021-10-25 19:16:19,bumble,0.6,0.998
batas,1,positive,5,2021-10-28 02:44:24,bumble,0.599,0.997
keren banget,4,positive,5,2021-10-26 00:16:48,bumble,0.413,0.999
bumble - buruk akun hilang tidak tahu kembali,1,negative,1,2021-11-13 12:18:33,bumble,0.731,0.999
bagus,0,positive,4,2021-10-16 17:14:19,bumble,0.6,0.998
aplikasi kencan bagus,0,positive,5,2021-10-16 21:38:01,bumble,0.53,0.998
aneh,4,negative,1,2021-12-08 02:46:21,bumble,0.6,0.971
bagus,0,positive,5,2021-10-15 01:34:40,bumble,0.6,0.998
bagus,0,positive,5,2021-10-19 21:26:14,bumble,0.6,0.998
kartun ava,3,neutral,1,2021-10-13 06:40:41,bumble,0.733,0.975
bagus,0,positive,5,2021-10-10 12:14:07,bumble,0.6,0.998
oke,4,positive,5,2021-10-10 09:27:37,bumble,0.6,0.723
dingin,3,negative,5,2021-10-10 16:03:59,bumble,0.6,0.627
suka,0,positive,5,2021-10-14 08:50:50,bumble,0.6,0.998
medsos bagus,0,positive,5,2021-10-12 08:39:22,bumble,0.731,0.998
tidak bisa bayar googleplay,3,negative,3,2021-10-06 10:56:27,bumble,0.6,0.995
el ek,3,negative,1,2021-10-05 22:18:33,bumble,0.733,0.924
aplikasi salah,2,negative,1,2021-10-05 17:07:21,bumble,0.473,0.96
bagus,0,positive,5,2021-10-09 02:18:33,bumble,0.6,0.998
bagus,0,positive,5,2021-10-05 17:30:14,bumble,0.6,0.998
bagus,0,positive,5,2021-09-30 23:59:14,bumble,0.6,0.998
bagus,0,positive,5,2021-10-05 11:50:03,bumble,0.6,0.998
tidur buruk,4,negative,1,2021-11-04 01:15:16,bumble,0.733,0.999
bagus,0,positive,4,2021-09-27 22:34:50,bumble,0.6,0.998
aplikasi bagus,0,positive,5,2021-10-19 11:33:06,bumble,0.733,0.977
mantab,3,positive,5,2021-09-22 23:35:02,bumble,0.6,0.999
bagus,0,positive,5,2021-09-27 11:46:06,bumble,0.6,0.998
bagus,0,positive,4,2021-09-22 17:27:31,bumble,0.6,0.998
seru,0,negative,5,2021-09-19 15:24:35,bumble,0.597,0.97
bagus,0,positive,5,2021-09-23 12:52:18,bumble,0.6,0.998
bagus,0,positive,4,2021-09-15 11:11:09,bumble,0.6,0.998
tunggu,1,negative,1,2021-09-15 15:45:12,bumble,0.6,0.59
terimakasih bumble,4,positive,5,2021-09-11 01:31:09,bumble,0.485,0.999
aneh,4,negative,5,2021-09-11 01:39:13,bumble,0.6,0.971
hadeehhhh youre using umbel offline ros min taeeekkk,0,negative,1,2021-09-11 08:52:21,bumble,0.555,0.977
batas,1,positive,5,2021-09-04 10:14:45,bumble,0.599,0.997
bagus,0,positive,5,2021-09-10 12:03:29,bumble,0.6,0.998
toleransi,3,negative,5,2021-09-05 10:24:44,bumble,0.6,0.997
kendala login methods,1,neutral,2,2021-08-26 22:42:09,bumble,0.8,0.959
oke,4,positive,4,2021-09-05 09:16:50,bumble,0.6,0.723
ya ampun,2,negative,5,2021-08-29 22:52:12,bumble,0.6,0.998
keren,2,positive,5,2021-08-29 19:09:04,bumble,0.6,0.999
oke,4,positive,5,2021-08-30 19:02:53,bumble,0.6,0.723
oke,4,positive,5,2021-09-02 01:15:01,bumble,0.6,0.723
tidak bisa verification my profile,2,neutral,1,2021-08-23 17:45:21,bumble,0.8,0.95
bagus,0,positive,5,2021-08-27 06:32:37,bumble,0.6,0.998
oke,4,positive,5,2021-08-20 17:52:04,bumble,0.6,0.723
aplikasi bagus,0,positive,5,2021-08-22 17:22:15,bumble,0.733,0.977
aplikasi keren,2,positive,5,2021-08-18 18:29:47,bumble,0.47,0.999
bagus mantap,0,positive,5,2021-08-26 19:07:01,bumble,0.406,0.999
bagus,0,positive,5,2021-08-15 14:48:06,bumble,0.6,0.998
keren,2,positive,5,2021-08-19 00:11:15,bumble,0.6,0.999
good aplikasi,3,positive,5,2021-08-18 18:05:57,bumble,0.404,0.994
tidak bisa masuk akun nomor telepon ada bantu,1,neutral,5,2021-07-31 23:00:20,bumble,0.532,0.999
bagus ya,0,positive,3,2021-08-04 22:17:05,bumble,0.6,0.981
lumayan,1,positive,5,2021-07-27 22:09:46,bumble,0.6,0.996
selamat hutan,2,positive,5,2021-08-02 21:48:37,bumble,0.733,0.911
tolong mode malam gelap,1,neutral,4,2021-08-01 21:16:36,bumble,0.839,0.95
oke,4,positive,4,2021-07-24 05:41:11,bumble,0.6,0.723
batas,1,positive,5,2021-07-23 18:55:03,bumble,0.599,0.997
oke,4,positive,5,2021-07-23 12:38:08,bumble,0.6,0.723
oke,4,positive,4,2021-07-17 21:14:14,bumble,0.6,0.723
stabil,3,positive,5,2021-08-03 20:06:54,bumble,0.6,0.999
pola,3,neutral,5,2021-07-23 00:56:54,bumble,0.6,0.889
bagus sebentar,0,positive,5,2021-07-20 12:31:58,bumble,0.733,0.997
kawan berhari- capai antre,0,negative,1,2021-07-11 17:41:03,bumble,0.607,0.988
oke,4,positive,4,2021-07-12 01:11:30,bumble,0.6,0.723
bagus,0,positive,5,2021-07-12 21:27:24,bumble,0.6,0.998
oke,4,positive,5,2021-07-11 11:10:27,bumble,0.6,0.723
capek ghosting,1,negative,5,2021-07-12 20:16:30,bumble,0.457,0.997
bagus,0,positive,5,2021-07-13 19:30:11,bumble,0.6,0.998
terima kasih bumble,1,positive,5,2021-07-25 22:17:27,bumble,0.799,0.998
keren,2,positive,5,2021-07-12 16:02:56,bumble,0.6,0.999
oke,4,positive,5,2021-07-09 17:37:08,bumble,0.6,0.723
try checking your data connection main rusak,1,negative,1,2021-06-30 00:44:35,bumble,0.648,0.666
suka anak laki lokal,0,positive,5,2021-07-10 19:36:43,bumble,0.796,0.997
mantap,1,positive,4,2021-06-28 02:45:38,bumble,0.6,0.999
aplikasi bagus kencan,0,positive,5,2021-06-21 01:01:41,bumble,0.53,0.998
tanda,3,negative,1,2021-06-28 01:31:49,bumble,0.6,0.545
oke,4,positive,5,2021-06-21 01:15:25,bumble,0.6,0.723
tarik,2,positive,5,2021-06-18 17:27:26,bumble,0.6,0.999
kereeeeeeen bangeeeeeet,3,positive,5,2021-06-28 07:52:41,bumble,0.733,0.999
suka aplikasi,0,positive,5,2021-06-22 14:34:49,bumble,0.733,0.997
kali buka aplikasi bumble offline tolong baik aplikasi,1,neutral,1,2021-06-14 21:27:12,bumble,0.552,0.998
bagus,0,positive,5,2021-06-14 17:21:01,bumble,0.6,0.998
ketuk,3,positive,5,2021-06-16 03:55:09,bumble,0.6,0.64
bagus,0,positive,5,2021-06-10 06:07:51,bumble,0.6,0.998
bagus,0,positive,5,2021-06-09 21:08:13,bumble,0.6,0.998
aplikasi bagus,0,positive,5,2021-05-28 19:44:00,bumble,0.733,0.977
keren,2,positive,3,2021-05-29 09:16:35,bumble,0.6,0.999
bagus,0,positive,5,2021-05-31 20:05:01,bumble,0.6,0.998
keluh,3,negative,5,2021-07-30 23:18:25,bumble,0.599,0.999
oke,4,positive,5,2021-06-20 14:45:05,bumble,0.6,0.723
bagus,0,positive,5,2021-06-06 13:34:15,bumble,0.6,0.998
bumble tidak bisa pakai bahasa indonesia full english kah,1,negative,2,2021-05-21 06:56:42,bumble,0.672,0.997
suka,0,positive,5,2021-05-20 22:22:18,bumble,0.6,0.998
lumayan bagus,0,positive,4,2021-05-17 01:04:05,bumble,0.4,0.997
keren,2,positive,5,2021-05-20 02:47:55,bumble,0.6,0.999
bagus,0,positive,5,2021-05-14 04:29:11,bumble,0.6,0.998
bagus,0,positive,5,2021-05-08 13:50:49,bumble,0.6,0.998
jodoh tidak dapat kirim pesan kenyang tidak erti,1,negative,2,2021-05-05 15:53:07,bumble,0.866,0.999
aplikasi gadis hubung,2,neutral,5,2021-05-06 16:14:27,bumble,0.554,0.995
bagus,0,positive,5,2021-05-02 09:31:36,bumble,0.6,0.998
bagus,0,positive,5,2021-04-30 20:46:36,bumble,0.6,0.998
aplikasi bagus,0,positive,5,2021-05-22 01:45:54,bumble,0.733,0.977
batas,1,positive,5,2021-07-16 20:17:31,bumble,0.599,0.997
batas,1,positive,5,2021-04-23 18:09:46,bumble,0.599,0.997
juara,0,positive,5,2021-04-26 14:56:41,bumble,0.599,0.92
oke,4,positive,5,2021-04-19 12:33:36,bumble,0.6,0.723
pada mendownload blokir,1,neutral,1,2021-04-14 15:19:06,bumble,0.526,0.998
akun palsu,3,negative,1,2021-04-10 14:09:00,bumble,0.542,0.941
aplikasi baik kencan harga dukung langgan,1,positive,5,2021-04-13 14:27:19,bumble,0.865,0.999
bagus,0,positive,3,2021-04-28 20:47:46,bumble,0.6,0.998
nc,3,positive,5,2021-04-07 09:31:03,bumble,0.6,0.882
bagus,0,positive,5,2021-04-07 03:31:46,bumble,0.6,0.998
bagus,0,positive,5,2021-04-08 21:20:00,bumble,0.6,0.998
bagus sih,0,positive,5,2021-04-05 21:47:50,bumble,0.731,0.987
baru offline wifi seluler fungsi tolong bantu baik,1,neutral,1,2021-03-29 18:51:44,bumble,0.551,0.988
tidak bisa ubah nama,1,neutral,2,2021-04-05 23:38:14,bumble,0.732,0.82
buruk,4,negative,1,2021-03-31 01:38:24,bumble,0.6,0.998
pilih bagus,0,positive,5,2021-04-02 13:56:37,bumble,0.733,0.999
install aplikasi sok far tidak ada got couples of matched and we chat nicely,1,negative,5,2021-03-21 13:42:11,bumble,0.927,0.938
t,3,negative,4,2021-04-01 10:42:43,bumble,0.6,0.993
oke sip bagus,0,positive,5,2021-03-20 15:27:18,bumble,0.432,0.992
bagus,0,positive,5,2021-03-25 19:23:46,bumble,0.6,0.998
tanda,3,negative,1,2021-03-10 09:59:31,bumble,0.6,0.545
bagus,0,positive,5,2021-03-13 10:30:50,bumble,0.6,0.998
tambah fitur bagi lokasi obrol pribadi cepat,1,neutral,4,2021-03-10 18:00:07,bumble,0.476,0.98
bagus,0,positive,5,2021-03-27 00:54:28,bumble,0.6,0.998
bagus,0,positive,5,2021-03-09 20:49:24,bumble,0.6,0.998
bagus,0,positive,5,2021-03-08 23:26:07,bumble,0.6,0.998
bagus,0,positive,5,2021-03-08 22:39:12,bumble,0.6,0.998
